month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201910,12061,"indian river, fl",349900,0.0322,0.0322,1712,-0.0686,-0.0918,91,-0.094527363,0.159235669,472,0.2553,-0.0923,48,0.0909,1,336,-0.16,-0.2,673,-0.2352,0.1544,173.8313361,0.0564,0.3552,1977.5,0.0367,0.4268,675963.8045,0.0424,0.0182,2385,-0.1225,-0.0336,0.393107477,-0.0857,0.0838
201910,12053,"hernando, fl",216445,-0.0064,0.0558,1210,-0.0359,-0.0777,58,0.035714286,0.16,476,-0.1905,-0.2013,48,0.5,0.7143,392,0.0426,-0.1091,601,0.0868,0.2733,116.1488146,-0.0017,0.0596,1865.5,0.0062,0.0073,279740.8536,-0.0039,0.0621,1811,0.0017,0.0151,0.496694215,0.0561,0.1369
201910,12087,"monroe, fl",799000,-0.0011,0.1431,1560,-0.0076,-0.1081,127.5,-0.065934066,-0.095744681,284,0.1833,0.0597,4,-0.6667,-0.8,208,0,0.0196,277,0.0073,0.0375,508.4065652,-0.0041,0.1734,1535,-0.0052,0.1629,1531747.977,-0.0055,0.1643,1837,-0.0054,-0.0888,0.177564103,0.0026,0.0249
201910,12131,"walton, fl",674000,0.0231,0.2838,1885,-0.0032,-0.0233,102,-0.042253521,-0.109170306,340,0.0119,0.2143,52,0.1818,-0.381,404,0,0.3117,1,0,,337.0551291,-0.0099,0.1181,2175,0.0303,0.0807,1126554.91,-0.0019,0.1738,1886,-0.0032,-0.0228,0.000531,0,0.0005
201910,12113,"santa rosa, fl",307450,-0.0121,0.1002,1155,-0.0077,-0.119,59,0,-0.30994152,340,-0.2202,-0.0659,56,0.75,0.0769,320,-0.0123,-0.1304,2,0,,143.3690156,0.0069,0.081,2130.5,-0.0067,0.0119,450896.7985,0.0023,0.0932,1157,-0.0077,-0.1175,0.001731602,0,0.0017
201910,12085,"martin, fl",398750,-0.0024,-0.0363,1547,-0.0227,-0.0128,102,-0.009708738,0.243902439,372,0.0568,-0.1913,28,2.5,-0.3,372,0.022,0.0109,556,-0.0576,0.1488,200.6603366,-0.0022,0.0025,1981.5,-0.0033,-0.0555,851978.0338,0.0115,-0.0135,2103,-0.0322,0.0254,0.359405301,-0.0133,0.0505
201910,12127,"volusia, fl",279900,0,-0.0002,4666,0.0091,-0.0474,71.5,-0.052980132,0.067164179,1432,-0.035,-0.0272,116,0.1154,0.2083,1400,-0.0411,-0.0838,791,-0.005,0.1017,159.1717666,-0.0014,0.0464,1752,-0.0013,-0.0452,381930.4263,-0.016,-0.0264,5457,0.007,-0.0283,0.169524218,-0.0024,0.0229
201910,12031,"duval, fl",238470,-0.0084,-0.006,3595,-0.0088,-0.0931,59.5,-0.055555556,-0.008333333,1420,-0.0327,-0.0084,140,0.3462,0.1667,1656,0.035,-0.0591,2326,-0.0202,-0.0177,131.2350728,0.0002,0.0323,1750,-0.0166,-0.0264,349846.4379,-0.0241,0.0578,5921,-0.0133,-0.0649,0.647009736,-0.0075,0.0496
201910,12023,"columbia, fl",227900,0.0245,0.0804,211,0,0.0096,71.5,-0.065359477,-0.065359477,52,-0.3158,0.0833,0,,,32,-0.3846,-0.2,96,0.8462,1.1333,112.4213836,0.012,0.0344,1979.5,0.0184,0.0465,294198.0001,0.0207,0.1481,307,0.1673,0.2087,0.454976303,0.2085,0.2397
201910,12033,"escambia, fl",259450,-0.0017,0.0713,1416,-0.0007,-0.1281,66,-0.03649635,-0.2,420,-0.1393,0.05,72,1,-0.1429,364,-0.099,-0.3259,1,-0.6667,,128.8333333,-0.0051,0.0684,1880,-0.0069,-0.0013,375348.9601,-0.0165,0.1706,1417,-0.0021,-0.1275,0.000706,-0.0014,0.0007
201910,12083,"marion, fl",209054,-0.0256,0.0458,2329,0.0197,-0.0304,65,-0.007633588,-0.015151515,856,0.2814,0.1146,48,-0.1429,-0.0769,584,-0.0701,0.0429,354,0.0793,0.2967,115.2564011,-0.0089,0.0321,1797.5,-0.0065,-0.0102,277940.2107,-0.0402,0.0174,2683,0.0272,0.003,0.151996565,0.0084,0.0383
201910,12089,"nassau, fl",379519,-0.0098,0.0121,1034,0.0177,0.2065,79,-0.076023392,0.006369427,284,0.0143,0.42,36,1.25,-0.25,308,0.0548,0.54,391,-0.0646,-0.1871,170.1478236,0.027,-0.0028,2156.5,-0.0103,-0.0445,525033.9223,-0.0184,0.0359,1425,-0.0063,0.065,0.378143133,-0.0333,-0.1831
201910,12069,"lake, fl",287307.5,0.0038,0.0301,1731,0.0064,-0.1336,63,-0.045454545,-0.030769231,656,0.0446,-0.0465,56,-0.3,-0.0667,540,-0.0146,-0.1234,889,-0.0305,0.0459,141.404924,-0.0038,0.0255,2061,0.0002,0.0032,371041.1175,-0.0085,-0.0144,2620,-0.0064,-0.0801,0.513575968,-0.0196,0.0882
201910,12005,"bay, fl",319450,-0.0304,0.0729,2162,0.0136,0.1116,72.5,0,-0.207650273,540,-0.1667,2.6486,52,-0.381,-0.4348,620,0.1742,3.697,3,0,-0.5,208.6059601,-0.0325,0.1661,1500.5,0.0064,-0.0669,405610.7173,-0.0157,0.0348,2165,0.0136,0.1097,0.001387604,0,-0.0017
201910,12101,"pasco, fl",249995,-0.006,0.0874,2429,-0.0078,-0.0943,60,0.034482759,0.052631579,960,-0.0123,-0.0323,108,0,0.5882,1076,-0.0461,-0.118,1439,0.0035,0.0028,129.975521,0.0016,0.0577,1829.5,-0.0023,0.0172,284851.5249,0.0093,0.0465,3868,-0.0036,-0.0605,0.592424866,0.0066,0.0574
201910,12097,"osceola, fl",293250,0.0113,0.0473,1946,0.034,-0.0015,63,-0.1,-0.030769231,684,-0.1047,0.0491,72,0.2857,0,568,0.2456,0.0519,1024,-0.0248,0.0579,144.4845855,0.0017,0.0387,2091.5,-0.0052,0.023,370382.7442,-0.0022,0.06,2970,0.013,0.0182,0.526207605,-0.0317,0.0295
201910,12055,"highlands, fl",179900,-0.0113,-0.0223,550,-0.0849,-0.0924,75,-0.074074074,-0.096385542,172,0.0488,0.1622,0,-1,-1,116,0.0741,-0.1212,204,-0.2214,-0.0097,110.4341751,0.0112,0.356,1594.5,-0.0176,-0.2732,232663.1972,0.0026,0.0291,754,-0.1263,-0.0714,0.370909091,-0.065,0.031
201910,12086,"miami-dade, fl",459950,-0.0001,0.0221,20954,0.0017,-0.0441,116.5,-0.033195021,0.068807339,4092,0.002,-0.1042,264,0.0476,-0.1951,3556,-0.022,-0.1361,4835,-0.0372,0.0474,337.2910616,-0.0077,0.0047,1385,-0.0142,0.0047,1038768.579,0.0039,0.0248,25789,-0.0058,-0.0282,0.230743533,-0.0093,0.0202
201909,12035,"flagler, fl",298607.1429,-0.0025,-0.0666,1729,-0.0198,-0.033,88,0.047619048,0.035294118,416,-0.0957,0.04,24,0,-0.4,388,-0.0935,-0.1638,445,-0.0955,-0.0768,157.2550998,-0.0065,-0.0837,2003,-0.0034,-0.0172,443023.1943,-0.0194,-0.0046,2174,-0.0363,-0.0423,0.257374205,-0.0215,-0.0122
201909,12011,"broward, fl",338500,-0.0115,0.0261,12647,-0.0148,-0.0257,80,0,0.052631579,3732,-0.0106,0.0086,196,0.0208,-0.1552,3200,0.0038,0,5810,-0.057,0.4027,210.6393441,0.0022,0.0295,1399.5,-0.0068,0.0134,612360.7714,0.0022,0.0428,18457,-0.0285,0.078,0.459397486,-0.0205,0.1403
201909,12019,"clay, fl",262250,-0.0077,0.009,760,0.008,-0.2067,54,0.018867925,-0.15625,348,-0.0842,0.2429,20,-0.375,-0.1667,320,-0.0244,-0.1489,574,-0.059,0.063,125.3331231,0.0005,0.041,2083,-0.0147,-0.0432,325400.6834,0.0014,0.0322,1334,-0.022,-0.1095,0.755263158,-0.0538,0.1916
201909,12095,"orange, fl",348500,-0.0031,0.028,4554,-0.0136,-0.0378,66,0.1,0.118644068,1820,0.0484,-0.0152,152,0.1515,0.1875,1708,-0.0717,-0.1356,2620,-0.1021,-0.0321,165.0937947,-0.0004,0.0412,2097.5,-0.0125,-0.0258,513639.4842,-0.0084,-0.0398,7174,-0.0479,-0.0358,0.575318401,-0.0567,0.0034
201909,12061,"indian river, fl",339000,0,0.0059,1838,-0.0059,0.0485,100.5,0.069148936,0.196428571,376,-0.1966,-0.254,44,1.75,-0.0833,400,0.1628,0.2346,880,0.1139,0.4125,164.5539538,0.1027,0.2909,1907.5,0.0915,0.3247,648483.2035,-0.0201,-0.0351,2718,0.0299,0.1439,0.478781284,0.0515,0.1234
201909,12099,"palm beach, fl",397064.2857,-0.0011,0.0313,12114,-0.0186,-0.0515,87.5,0.01744186,0.054216867,3388,0.0588,-0.0231,204,-0.1053,-0.1207,2964,-0.0054,-0.0512,4723,-0.0801,0.0234,207.9742433,0.0023,0.0309,1808,-0.0017,0.0084,1088101.36,0.0007,0.0788,16837,-0.0366,-0.0316,0.389879478,-0.0261,0.0285
201909,12101,"pasco, fl",251500,-0.0104,0.0794,2448,-0.0196,-0.061,58,0,-0.033333333,972,-0.083,-0.0122,108,-0.129,0.35,1128,0.1146,0.0368,1434,-0.064,-0.0278,129.7708243,0.0012,0.0589,1833.714286,-0.0065,0.0092,282221.8961,-0.0083,0.0292,3882,-0.0365,-0.049,0.585784314,-0.0278,0.02
201909,12005,"bay, fl",329450,-0.0184,0.1147,2133,0.0713,0.0518,72.5,-0.02027027,-0.070512821,648,0.0946,0.3279,84,0.2353,-0.1923,528,0.0233,0.1186,3,0,-0.5714,215.6151679,-0.0187,0.224,1491,-0.0139,-0.0733,412101.0482,-0.0329,0.0685,2136,0.0712,0.0496,0.00140647,-0.0001,-0.002
201909,12115,"sarasota, fl",369500,-0.015,0.0557,3976,-0.0387,-0.0468,96.5,-0.044554455,0.015789474,1048,0.2243,0.0917,88,-0.2414,-0.12,964,-0.0659,0.0433,1646,-0.0486,0.1715,197.3593174,-0.0051,0.0292,1756,-0.0084,0.0109,656536.8849,-0.0201,0.0233,5622,-0.0416,0.0082,0.413983903,-0.0043,0.0771
201909,12071,"lee, fl",297657.4286,-0.0039,0.0005,7799,-0.0452,-0.064,94.5,-0.035714286,0.016129032,2032,0.0948,0.016,92,0.2105,-0.4524,1720,-0.0611,-0.0753,2618,-0.0452,0.0725,163.8422274,-0.0086,-0.0094,1750.071429,-0.0003,-0.0135,485783.0204,-0.0134,-0.0073,10417,-0.0452,-0.033,0.335684062,0,0.0427
201909,12069,"lake, fl",286214,0.0144,0.0408,1720,-0.0058,-0.0928,66,0.047619048,-0.057142857,628,0.0979,-0.0655,80,0.0526,0.8182,548,-0.0072,-0.1697,917,-0.0478,0.0577,141.9378958,0.0054,0.0354,2060.5,-0.0017,0.011,374238.7432,-0.0011,0.0028,2637,-0.0208,-0.0456,0.533139535,-0.0235,0.0759
201909,12031,"duval, fl",240490,-0.0161,-0.018,3627,-0.0074,-0.0613,63,0.086206897,0.06779661,1468,0,0.0397,104,0.2381,-0.1875,1600,-0.0074,-0.0783,2374,-0.0538,-0.0389,131.2136459,-0.0094,0.0319,1779.5,-0.0064,-0.0276,358503.901,-0.0042,0.0863,6001,-0.0263,-0.0526,0.654535429,-0.0321,0.0153
201909,12103,"pinellas, fl",309900,0.0186,0.0365,4547,-0.0247,-0.0799,66,0.015384615,0.03125,1620,0.0253,-0.0795,64,0,-0.4074,1884,0.049,-0.0485,2574,-0.0677,0.028,195.2573209,0.0131,0.0541,1487.928571,-0.0063,-0.008,475880.9949,0.0047,0.0224,7121,-0.0407,-0.0436,0.56608753,-0.0261,0.0594
201909,12109,"st. johns, fl",384031.4286,-0.0058,0.0241,3488,-0.0183,-0.0194,84.5,-0.005882353,-0.005882353,956,-0.0843,0.1065,84,0.1667,-0.4615,1164,0.0069,0.1829,1539,-0.1089,-0.0321,172.3690762,-0.0009,-0.0089,2216.857143,-0.0036,0.0235,542270.5739,-0.0008,0.0409,5027,-0.0479,-0.0233,0.441227064,-0.0448,-0.0058
201909,12015,"charlotte, fl",275000,0,0.0189,1872,-0.0116,0.0108,95.5,-0.06372549,0.02688172,488,0.0893,0.0339,36,-0.25,-0.1,396,-0.01,-0.01,694,-0.101,0.0861,159.5702485,0.0003,0.0212,1762.428571,-0.0017,-0.0065,355354.0961,0.0029,0.0392,2566,-0.0375,0.0301,0.370726496,-0.0369,0.0257
201909,12001,"alachua, fl",275000,-0.0041,0.1004,948,-0.0104,-0.1475,68,-0.028571429,-0.116883117,336,0.0769,0.3548,24,1,-0.4545,232,0.0741,-0.0938,17,-0.0556,1.125,141.2442316,0.0035,0.0631,1942.5,-0.0106,0.0477,333723.9145,-0.0157,0.0544,965,-0.0113,-0.1384,0.017932489,-0.0009,0.0107
201909,12111,"st. lucie, fl",268357.1429,0.0019,0.0325,2169,-0.0194,0.0373,77.5,0.047297297,0.313559322,684,0.0364,-0.0656,76,-0.1364,0.4615,648,0.0318,0.0452,1130,-0.0367,0.0907,145.3847867,0.0072,0.0524,1892.214286,0.0104,0.0351,331661.1324,0.0059,0.0572,3299,-0.0254,0.055,0.520977409,-0.0093,0.0255
201909,12091,"okaloosa, fl",359950,0.0163,0.2002,1351,-0.0336,-0.1701,74.5,0.020547945,-0.162921348,428,-0.0273,0.0594,32,0.1429,0.1429,352,0.1,-0.2903,5,0,4,202.4482692,0.0388,0.2957,1841,-0.0056,-0.0321,560359.7689,0.0147,0.1938,1356,-0.0335,-0.1676,0.003700962,0.0001,0.0031
201909,12086,"miami-dade, fl",460000,-0.0074,0.0044,20918,-0.0069,-0.0077,120.5,0.012605042,0.066371681,4084,0.0558,-0.0859,252,-0.0455,-0.1818,3636,0.077,0.026,5022,-0.0305,0.0489,339.8997315,-0.0074,0.0079,1405,-0.0108,0.0137,1034784.422,0.0101,0.011,25940,-0.0116,0.0028,0.240080314,-0.0058,0.0129
201909,12057,"hillsborough, fl",294485,-0.0017,0.0517,5709,0.0085,0.0002,57.5,-0.00862069,0.00877193,2172,0.0626,-0.104,272,-0.3462,-0.2093,2552,0.0795,-0.0016,3875,-0.0732,0.0456,147.4092102,0.0002,0.0424,2002,-0.0056,0.003,421671.0108,-0.0018,0.057,9584,-0.0262,0.0181,0.678752846,-0.0598,0.0295
201909,12089,"nassau, fl",383285.7143,0,-0.0045,1016,-0.0126,0.1911,85.5,0.005882353,0.082278481,280,0.0145,0.3462,16,-0.3333,0,292,0,0.3036,418,-0.1469,-0.2113,165.667144,-0.0029,-0.0465,2179,-0.0112,-0.0202,534850.1726,0.0005,0.049,1434,-0.056,0.0369,0.411417323,-0.0648,-0.2099
201909,12097,"osceola, fl",289983.5714,0.0002,0.036,1882,0.008,0.0037,70,0.076923077,0.014492754,764,0.067,0.1863,56,0,-0.3333,456,-0.088,-0.1429,1050,-0.0608,0.0628,144.2337946,0.0012,0.0356,2102.428571,0.0048,0.0352,371210.0741,-0.0058,0.0621,2932,-0.0178,0.0241,0.557917109,-0.0409,0.031
201909,12119,"sumter, fl",269945,0.0021,0.0607,434,0,-0.0398,60,0.052631579,0,160,0,-0.0476,4,,0,104,0.1818,-0.1034,177,-0.0167,0.0114,169.8778481,0.0127,0.0687,1642,0.0067,0,327467.2567,0.0158,-0.0578,611,-0.0049,-0.0255,0.407834101,-0.0069,0.0207
201909,12085,"martin, fl",399700,-0.0005,-0.0251,1583,-0.0435,0.0617,103,0.095744681,0.183908046,352,-0.102,-0.0737,8,1,-0.3333,364,-0.1415,-0.0109,590,-0.0391,0.0886,201.1007285,0.0042,0.0328,1988,-0.0034,-0.0447,842262.7245,0.026,0.0012,2173,-0.0423,0.0689,0.372710044,0.0017,0.0092
201909,12107,"putnam, fl",225714.2857,-0.0217,-0.0556,320,-0.0093,0.0423,88.5,-0.038043478,-0.16509434,80,0.1111,0.0526,4,-0.6667,0,64,0.2308,0.0667,89,-0.022,-0.0825,124.6615449,-0.0216,0.0049,1730.142857,-0.0017,-0.0738,281284.6602,-0.0015,-0.0392,409,-0.0121,0.0124,0.278125,-0.0036,-0.0378
201909,12021,"collier, fl",467000,-0.0043,0.0264,6352,-0.0345,-0.0109,122.5,0.004098361,-0.004065041,1224,0.1333,0.0588,52,0,-0.5,924,-0.0086,-0.076,1417,-0.0708,-0.0653,244.2479381,-0.0032,0.0173,1879.5,0.0003,-0.0108,892451.301,-0.0111,0.0129,7769,-0.0413,-0.0213,0.223079345,-0.0087,-0.013
201909,12127,"volusia, fl",279900,-0.0093,-0.0179,4624,-0.0062,-0.0275,75.5,0.034246575,0.110294118,1484,0.0137,0.0249,104,0.0833,0.1304,1460,-0.0214,-0.0082,795,-0.0524,0.0671,159.3917809,0.0007,0.0462,1754.357143,-0.0014,-0.0439,388142.5325,0.0008,-0.0274,5419,-0.0133,-0.0147,0.171929066,-0.0084,0.0153
201909,12117,"seminole, fl",325000,-0.007,0,1352,-0.035,-0.1383,60,0.090909091,0.052631579,568,-0.007,-0.0533,48,-0.2941,0.2,620,0,-0.1711,816,-0.1328,-0.0664,158.3016404,0.0006,0.0388,2048,-0.0199,-0.0439,409459.3912,-0.0089,-0.0065,2168,-0.0743,-0.1126,0.603550296,-0.0681,0.0465
201909,12055,"highlands, fl",181950,-0.0275,-0.0347,601,0.0434,0.0186,81,0.038461538,0.038461538,164,0.0789,-0.0465,8,-0.3333,-0.3333,108,0,0.08,262,0.1102,0.2074,109.2069193,-0.0104,0.3216,1623,-0.01,-0.2579,232062.2771,-0.0126,0.03,863,0.0628,0.0694,0.4359401,0.0262,0.0681
201909,12105,"polk, fl",230100,0.0003,0.0048,3180,0.0321,0.0747,65.5,0.0234375,0.091666667,1192,0.0347,0.0643,140,-0.0789,0.0294,940,0.1137,0.0829,1754,-0.0341,0.0827,126.3404707,0.0045,0.0569,1855,-0.0012,-0.0154,286392.4543,-0.0231,0.0389,4934,0.0076,0.0775,0.551572327,-0.0378,0.0041
201909,12113,"santa rosa, fl",311217.8571,-0.0148,0.1117,1164,-0.0144,-0.1182,59,-0.078125,-0.271604938,436,0,0.09,32,-0.3333,-0.3846,324,-0.0241,-0.1649,2,1,,142.3895629,0.003,0.0709,2144.857143,0,0.0253,449844.5608,0.002,0.1079,1166,-0.0135,-0.1167,0.001718213,0.0009,0.0017
201909,12083,"marion, fl",214542.8571,0.0118,0.064,2284,-0.0113,-0.0227,65.5,-0.050724638,-0.036764706,668,-0.0511,-0.148,56,-0.1765,0,628,0.0129,0.1544,328,-0.0493,0.1429,116.28671,0.0027,0.0462,1809.214286,0.0019,-0.0081,289584.9172,0.0035,0.0619,2612,-0.0162,-0.0046,0.143607706,-0.0057,0.0208
201909,12073,"leon, fl",233242.8571,-0.0218,-0.0282,1654,0.0569,0.6312,65,0.140350877,0.120689655,468,-0.0859,0.3605,24,2,2,256,-0.1351,-0.0448,195,0.1538,-0.5912,134.8109306,-0.0095,0.0114,1679.5,-0.019,-0.0235,282089.5584,-0.0302,-0.0773,1849,0.0663,0.2401,0.11789601,0.0099,-0.3525
201909,12023,"columbia, fl",222450,-0.0235,0.0347,211,0.0765,-0.0276,76.5,-0.04375,0.047945205,76,0.5833,0.0556,0,-1,,52,0.0833,0.4444,52,-0.037,0.2093,111.0834098,-0.0013,0.038,1943.785714,-0.0407,0.04,288225.7901,-0.015,0.1544,263,0.052,0.0115,0.246445498,-0.0291,0.0483
201909,12033,"escambia, fl",259900,0.002,0.0686,1417,-0.0132,-0.1515,68.5,0.007352941,-0.164634146,488,-0.0469,0.1402,36,0.125,-0.1818,404,0.01,-0.3765,3,0,,129.4892801,-0.003,0.0751,1893.071429,0.005,0.0048,381654.8416,0.0031,0.1868,1420,-0.0132,-0.1497,0.002117149,0,0.0021
201909,12131,"walton, fl",658793.4286,-0.0113,0.2454,1891,0.0227,-0.0293,106.5,-0.004672897,-0.057522124,336,-0.0118,-0.1515,44,-0.0833,-0.3125,404,0,-0.229,1,,,340.4294087,-0.0037,0.1344,2111,-0.0052,0.0308,1128727.879,-0.0014,0.1809,1892,0.0233,-0.0287,0.000529,0.0005,0.0005
201909,12017,"citrus, fl",225000,0.0207,-0.0175,1154,-0.006,-0.1123,78,-0.012658228,0.012987013,360,0.1538,0,12,0,-0.5,276,-0.08,0.0455,441,-0.0308,0.0782,120.2368026,0.0093,0.0113,1822.5,0.006,-0.0165,287161.1095,0.0317,0.0108,1595,-0.013,-0.0667,0.382149047,-0.0098,0.0675
201909,12009,"brevard, fl",298707.1429,0.0069,0.0375,3147,-0.0063,-0.128,63,0.05,0.05,1232,0.0657,-0.0405,296,0.5102,1.7407,1164,-0.03,-0.0732,1688,-0.0771,-0.0282,159.9449607,0.0077,0.0393,1869.642857,0.0013,0.0084,397979.2751,0.0041,0.0135,4835,-0.0322,-0.0956,0.536383858,-0.0411,0.0551
201909,12081,"manatee, fl",345450,-0.0165,-0.0127,2497,-0.0079,-0.0658,76.5,-0.019230769,-0.04375,748,0.1,0.0936,88,0.2222,0.375,776,0.0211,-0.1019,1121,-0.0674,0.038,172.4636758,-0.0073,0.0284,1968,-0.0105,-0.0267,500393.9053,-0.0154,-0.0142,3618,-0.0272,-0.036,0.448938726,-0.0286,0.0449
201909,12087,"monroe, fl",799900,0.0108,0.1443,1572,-0.086,-0.0823,136.5,-0.017985612,-0.003649635,240,0.0714,-0.0164,12,-0.4,0,208,-0.1034,0.2093,275,-0.0678,0,510.4792595,0.0189,0.1851,1543,0.0298,0.1689,1540201.347,0.0501,0.1573,1847,-0.0834,-0.0709,0.174936387,0.0034,0.0144
201909,12053,"hernando, fl",217828.5714,0.0023,0.0891,1255,0.0304,0.0287,56,0,-0.01754386,588,0,0.1053,32,-0.5294,1,376,0.0108,0.0217,553,-0.0107,0.2127,116.3465635,-0.0039,0.0821,1854,-0.0046,0.0043,280837.7297,-0.012,0.0655,1808,0.0174,0.0788,0.44063745,-0.0183,0.0669
201908,12095,"orange, fl",349571.4286,-0.0012,0.0134,4617,-0.0164,-0.0022,60,0.043478261,0.071428571,1736,-0.0545,-0.0441,132,0.1,-0.3265,1840,-0.0295,-0.0554,2918,-0.062,0.0167,165.1673842,0.0004,0.0306,2124.142857,-0.0083,-0.0245,517992.3412,-0.0098,-0.0513,7535,-0.0346,0.0051,0.632012129,-0.0307,0.0117
201908,12061,"indian river, fl",339000,-0.0015,0.0211,1849,-0.0191,0.0864,94,0.08045977,0.044444444,468,0.0734,-0.025,16,-0.2,-0.5556,344,0.0118,0.0361,790,0.119,0.188,149.2268559,0.0541,0.1699,1747.571429,0.0543,0.2136,661763.6836,-0.0088,-0.0219,2639,0.0185,0.1149,0.427257977,0.0527,0.0365
201908,12021,"collier, fl",469000,-0.0005,0.0219,6579,-0.0442,0.0139,122,0.056277056,0.020920502,1080,0.1066,-0.0074,52,-0.2353,-0.675,932,-0.0791,-0.0372,1525,-0.0317,-0.0487,245.0254762,-0.003,0.022,1879,0.0016,-0.0103,902485.9846,-0.0038,0.023,8104,-0.0419,0.0015,0.231798146,0.003,-0.0152
201908,12117,"seminole, fl",327285.7143,-0.0095,-0.023,1401,-0.0162,-0.0807,55,0.037735849,0.1,572,-0.0654,-0.1588,68,0.2143,0.2143,620,-0.0064,-0.1711,941,-0.0987,0.0021,158.2055559,0.0035,0.0325,2089.571429,-0.0197,-0.0478,413118.0735,-0.0107,-0.0204,2342,-0.0511,-0.0491,0.671663098,-0.0615,0.0555
201908,12081,"manatee, fl",351228.5714,-0.0119,-0.0138,2517,-0.0191,-0.0743,78,-0.037037037,-0.025,680,0.0241,-0.0341,72,-0.3793,-0.4,760,0.0215,-0.1038,1202,-0.0376,0.0344,173.733759,-0.008,0.0254,1988.857143,-0.0031,-0.0171,508202.8683,-0.0131,-0.0258,3719,-0.0252,-0.0417,0.477552642,-0.0092,0.0502
201908,12035,"flagler, fl",299357.1429,-0.0021,-0.0636,1764,-0.0006,-0.0205,84,0.070063694,-0.011764706,460,0.0455,0.055,24,-0.4545,-0.3333,428,-0.0614,-0.1008,492,-0.0734,-0.0334,158.2825776,-0.007,-0.0526,2009.857143,-0.0033,0.0002,451809.7209,-0.0173,0.023,2256,-0.0174,-0.0234,0.278911565,-0.0219,-0.0037
201908,12113,"santa rosa, fl",315892.8571,-0.0125,0.1232,1181,-0.0183,-0.1271,64,0.103448276,-0.129251701,436,-0.0268,0.1354,48,-0.1429,-0.2,332,-0.0674,-0.2385,1,0,,141.9584064,0.0085,0.0554,2144.857143,-0.007,0.0377,448928.1796,0.0032,0.1085,1182,-0.0183,-0.1264,0.000847,0,0.0008
201908,12001,"alachua, fl",276142.8571,-0.004,0.105,958,-0.0031,-0.1567,70,0.044776119,0.052631579,312,-0.0488,-0.0602,12,-0.7273,-0.4,216,-0.1148,-0.2394,18,-0.0526,0.6364,140.7548525,0.0029,0.0598,1963.285714,-0.0054,0.0499,339032.6022,-0.0056,0.0651,976,-0.0041,-0.1491,0.018789144,-0.001,0.0091
201908,12119,"sumter, fl",269367.1429,0.0016,0.038,434,0.0093,-0.0377,57,0.008849558,-0.080645161,160,-0.0244,0.0256,0,-1,-1,88,-0.12,-0.2667,180,-0.0217,0.0056,167.7504479,0.0175,0.0818,1631.142857,0.0091,-0.0271,322371.3509,0.0129,-0.1195,614,0,-0.0254,0.414746544,-0.0132,0.0179
201908,12101,"pasco, fl",254142.8571,-0.0073,0.0594,2497,-0.0076,-0.037,58,0.01754386,-0.008547009,1060,0.06,0.1373,124,-0.2051,0.24,1012,0.004,-0.0964,1532,-0.0698,0.0337,129.6119712,-0.0017,0.0559,1845.714286,-0.0069,-0.0061,284582.5123,-0.0215,0.0223,4029,-0.0322,-0.0113,0.613536243,-0.0411,0.042
201908,12017,"citrus, fl",220428.5714,0.0024,-0.0268,1161,-0.0341,-0.0719,79,-0.076023392,0.012820513,312,0.04,-0.1613,12,-0.25,-0.25,300,0.0135,0.2712,455,-0.056,0.0317,119.1270838,0.0062,0.0036,1811.571429,-0.0016,-0.0176,278339.5877,0.0233,0.0266,1616,-0.0404,-0.0449,0.391903531,-0.0091,0.0394
201908,12111,"st. lucie, fl",267857.1429,0.0032,0.0304,2212,-0.0319,0.1291,74,-0.013333333,0.223140496,660,0.0313,-0.0934,88,1.2,1.4444,628,-0.0309,0.0537,1173,-0.0159,0.0932,144.3383698,0.0068,0.0535,1872.714286,0.0004,0.0147,329726.0193,0.0076,0.0609,3385,-0.0265,0.1164,0.530289331,0.0086,-0.0174
201908,12089,"nassau, fl",383285.7143,0.0113,-0.033,1029,-0.0068,0.1951,85,0.049382716,0.06918239,276,0,0.1311,24,-0.1429,-0.25,292,0.0139,0.4038,490,-0.1297,-0.1219,166.1454396,-0.0015,-0.0697,2203.714286,-0.0044,-0.0164,534600.0052,0.0078,0.0036,1519,-0.05,0.0705,0.476190476,-0.0672,-0.1719
201908,12131,"walton, fl",666293.4286,0.0019,0.2585,1849,-0.0096,-0.0503,107,0.059405941,-0.018348624,340,0,-0.023,48,-0.2,-0.1429,404,0.0978,-0.114,0,,-1,341.6958788,0.0041,0.1343,2122,0.0038,0.0379,1130303.729,0.0109,0.1669,1849,-0.0096,-0.0508,0,0,-0.0005
