RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021
71839,5740,32176,Zip,FL,FL,Ormond Beach,Deltona-Daytona Beach-Ormond Beach,Volusia County,98223,98221,98212,98178,98101,98053,98053,98107,98198,98284,98362,98476,98458,98545,98618,98987,99361,99713,99989,100204,100384,100662,101090,101510,102149,102546,103025,103014,103190,103319,103509,103792,104119,104483,104670,104888,105005,105253,105395,105783,106152,106789,107542,108179,108853,109171,109517,109760,110297,110930,111746,112481,113043,113341,113604,114144,114723,115642,116612,117697,118687,119668,120616,121641,122965,124266,125601,126711,128000,129316,130759,132258,133605,134947,136296,137756,138991,140295,141693,143272,144876,146306,147656,149162,151082,153271,155114,156950,158999,161733,164360,166656,168799,171405,174449,177268,179665,181820,185012,188319,192090,195255,199371,204424,209616,214511,218713,223803,229651,235832,241166,246731,252567,258603,263759,268694,274372,279864,285880,290692,294647,297797,301204,304305,306099,307807,308744,308627,306013,302987,299905,295715,291550,287286,284636,280369,275303,269575,264730,260151,255424,250730,245983,243075,238462,233677,225932,222417,219571,217298,212918,208068,205373,203546,201215,197684,196195,195884,196198,192597,188660,184997,183530,183193,181716,178999,176094,173607,171298,168266,166645,165718,166019,164590,163105,160403,158556,157046,157048,157336,156851,156283,154865,154149,152491,152993,152504,152928,152454,152974,152339,151309,150224,149734,150261,151526,152769,153329,154517,155616,156818,157719,159062,161082,163569,165876,167435,167729,169122,170188,171814,173546,175741,177280,178547,179830,181328,183082,183928,185043,184685,185400,185567,185602,185798,186815,188370,189548,189827,189824,190601,191715,193556,194496,195547,196792,198273,199129,199527,200002,201899,203177,204561,205384,207359,209729,212450,214702,215745,216855,218146,219590,220402,221991,223986,226482,227883,229182,229704,230829,233177,236602,239637,242288,243789,245840,246856,248414,249081,249838,250659,251173,251213,250326,249906,250684,252349,252771,253727,254119,255857,256707,258061,259057,259842,260225,260813,260455,261201,262359,263932,265229,265662,266723,266799,268032,269722,272756,275920,279859,283354,287684,292338,298161,305115,312975,322474
73052,5760,34233,Zip,FL,FL,Sarasota,North Port-Sarasota-Bradenton,Sarasota County,121253,121234,121311,121372,121407,121441,121484,121673,121838,121963,122146,122340,122750,123139,123557,123945,124424,124869,125398,125710,126060,126436,126859,127397,127895,128430,128821,129128,129423,129746,130038,130449,130908,131497,131915,132408,132425,132567,132390,132742,133202,134049,134805,135534,136321,137070,137883,138121,138709,139258,140683,141708,142599,143129,143841,144579,145286,146145,147218,148561,149667,150690,151690,152891,154373,155950,157721,159276,160599,161566,162451,163548,164791,166393,167564,168858,169794,170794,171691,172814,174354,176163,178050,179930,182122,184124,185736,186976,188288,189522,190646,191654,193118,194570,196428,198180,199719,201217,202874,205163,207520,210278,213099,217025,220849,224939,229032,233163,237396,241903,248250,254845,261770,268381,275833,282848,289430,296178,301152,307154,313166,318711,321450,322356,324210,326016,325966,324149,320651,316137,311996,306330,301608,296686,292451,287754,281385,275726,270281,265380,261088,257054,253198,249033,243311,238305,233841,231304,227983,223502,218652,214017,209801,205515,202003,198931,196208,192436,188196,182471,179245,176654,175509,173783,172498,171577,170169,168635,167377,166863,166908,168220,168022,167520,166346,165935,165164,164148,163069,162844,162335,161983,160724,159473,158318,158061,156917,155997,155280,155249,155805,155584,155581,155606,156594,157547,158500,159138,161168,162970,164212,164748,165524,167248,169639,171681,173941,175440,177323,178928,180708,183125,186058,188950,190816,191816,192584,193822,194725,196596,198347,200016,200727,200060,200148,200934,203444,206005,208698,210919,212936,213780,214689,215972,217664,220613,223176,226161,227120,228445,229119,230660,232036,233896,235578,237150,238531,239444,240452,240364,240935,241046,241418,240988,240480,240409,240789,241483,243005,244143,244573,244539,244968,245660,245719,246048,246878,248410,249573,249955,249178,249041,248426,248797,248477,249021,249954,250986,251690,252078,252033,252635,253718,253263,252444,251157,252148,253488,255205,256987,259616,262121,264191,264360,263396,263925,266480,270177,272899,275626,278857,282895,287303,292877,300247,310295,322717
72920,5839,33931,Zip,FL,FL,Fort Myers Beach,Cape Coral-Fort Myers,Lee County,186152,186118,186103,186116,185911,185818,185939,186508,187116,187387,187726,187992,188110,188143,188239,188860,189933,191033,191711,191728,192062,192712,193717,194654,196527,198244,199904,200481,201087,201530,202407,203486,203979,205030,205424,206372,206103,206656,207385,208586,209424,210338,211225,212422,214025,215381,216911,218336,220205,221753,223107,224904,227028,229336,231550,233517,235783,238211,241272,244139,246901,249534,252555,255981,259916,264217,268727,273215,277427,281532,285799,290551,295835,301129,306130,310285,314585,318115,321617,325105,328972,332985,336294,339311,341732,344388,347261,350878,354348,358080,361018,363142,365677,369315,373097,376551,380111,384612,388689,392780,396492,402259,408377,415408,421273,425772,430920,436441,443006,449998,457512,465691,474929,483745,493162,503756,514852,527809,537991,548639,557039,565345,573216,579376,584233,586140,588492,587917,585646,582081,581271,578331,575575,566702,559221,548738,538190,526558,515376,504384,495413,482601,469965,458818,449160,442361,433893,428604,422902,418145,412090,409230,406990,406417,401658,394967,387743,384254,381351,377564,373323,368660,364605,358724,351016,345645,345928,348227,350047,346156,343760,341692,341465,341073,341323,341096,341864,340840,337652,334599,332282,333418,332692,332390,330939,332124,331975,332677,332302,331635,331034,330583,330780,330738,331177,331746,332341,331556,330988,330670,330932,333236,336064,338001,339438,340792,342909,344699,346833,348642,351380,353975,357757,359818,361135,362633,364604,365989,366733,367968,370361,373050,374506,374959,375555,377227,378960,381222,383602,387276,392075,395125,397621,399480,403402,408452,412778,416233,419957,423142,425798,428411,428681,431107,431373,433699,434253,434878,435351,436446,438021,439066,439332,438178,438599,438820,440868,441360,442695,443231,443453,443361,442809,443180,444996,446518,448592,448476,449290,449729,449545,449498,450064,451837,453392,455295,454194,454831,453571,454680,453120,452608,452745,453576,454215,453628,453391,452893,455112,457293,458829,459501,459357,458966,458839,460227,462854,466091,470173,475182,480411,486094,494315,503925,516868,531395,547331
72639,5841,33483,Zip,FL,FL,Delray Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,177382,177533,177538,177483,177279,177255,177629,178122,178522,178545,178415,178410,178138,178023,178143,179094,180492,181617,182519,182948,183652,184555,186071,187501,189827,191617,193076,193293,193454,193862,193992,194726,195427,197009,198096,199181,199414,200052,200975,202459,203400,204368,205284,206848,208481,209821,211034,212339,214037,216076,217986,220426,223348,226598,229903,231940,234037,236035,238815,241356,243949,246295,248901,251133,253471,255853,258987,263171,267979,272872,277076,280724,284235,287640,291620,295805,299767,303531,306830,310382,313202,315802,318794,322748,326976,331701,335889,340089,344432,348351,352030,355431,359753,365093,370378,375917,381794,386654,391359,395153,400604,406625,413816,421360,429183,437626,445886,455476,463714,473981,484998,498421,510607,522940,536398,548936,559466,566604,575256,581450,589436,595641,602744,609935,614881,618185,616822,613832,611184,609281,607253,604492,600840,593850,585501,573385,563972,553213,544291,536821,530737,524566,516299,506151,495323,487131,479249,473452,466937,462448,457789,453508,447535,442264,434726,430535,425577,422292,416334,410097,403734,400262,397289,393378,389193,385630,385700,384541,385131,384168,386160,387114,387457,384791,382664,381226,381053,379729,377767,375754,373176,371127,368008,367039,366265,366057,364985,364237,362979,361916,361146,361777,362324,362940,364375,365561,367655,369645,371991,373817,376152,379546,382750,385315,388997,392882,397216,401604,406038,410491,414678,419208,425379,430733,436492,440950,445447,449501,452380,453963,455642,458205,461606,465628,466156,467921,468528,472972,476372,480031,483791,488345,493428,497192,500933,504280,510795,516233,522970,524942,527895,529779,533673,538032,540379,543299,545451,547738,548276,548758,548661,551123,552605,556116,557733,558641,559996,561591,563442,565646,568870,572261,574350,575047,576688,578965,580777,581843,582664,583781,585401,586435,586778,586690,587633,590220,590734,588293,586805,587035,589354,590268,590641,589897,588192,588357,589691,591038,593756,597880,601279,603727,603814,603613,604008,606445,612223,616594,620652,625022,630181,636582,644374,653473,664740,678356,693121
72230,5849,32804,Zip,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County,117285,117405,117596,118007,118352,118617,118800,118863,119020,119241,119796,120179,120130,120001,120132,120678,121170,121659,122039,122856,123533,124240,124467,124879,126163,127543,128447,128206,128345,128524,129159,129300,129716,130007,130442,131049,131538,132183,132813,134136,135280,136966,138679,140739,142408,144127,145708,147245,148060,149141,150501,152362,153953,155425,156639,157703,158685,159438,160506,161922,163876,165425,166597,167468,168914,169656,170438,171059,172466,174238,175946,177360,178554,179770,181097,181875,182624,183976,186155,188323,190140,191530,192864,193847,194969,196269,198141,200454,202449,204142,204874,206188,207581,209752,212128,214894,217581,220174,222219,224376,226329,228700,231749,235610,239486,243339,246452,249755,253601,257885,262896,267644,273774,280283,287337,293264,299193,303938,309704,315693,322139,327730,332486,337394,341075,344431,346018,346825,346283,347111,347496,347472,344270,343126,340897,340188,338270,336030,332931,329052,325232,320513,316467,312725,311653,307359,302953,296207,289792,283906,278604,274556,271838,269024,264212,257547,251322,246215,242751,238526,235945,231938,228801,225992,222620,219847,218160,218434,216375,214961,213049,213216,211827,210983,209455,206975,204049,200890,197989,194777,193165,192098,190843,188942,187367,186064,185208,184932,185179,185383,186009,186548,186965,185974,185279,185048,185843,187341,189295,191517,194179,197373,200844,204317,207287,210938,215027,219673,224354,228706,232841,237098,241714,245651,247200,248082,249684,252539,255577,257729,259018,259413,259501,258744,256969,255566,256373,257669,258916,259562,260254,261232,261937,263048,264430,266699,269378,272090,274515,277846,280254,281960,282762,283388,285159,286800,288740,290563,292239,293967,294593,295011,297333,299911,302343,303991,305350,307743,309308,310778,312185,313438,315598,317235,317746,319387,321956,325995,329013,330790,332726,334081,336112,338401,341174,343934,346357,347037,346921,346068,346243,346879,347743,348291,349457,350071,350954,351852,353229,355759,357589,360274,362577,365343,366908,368985,370339,373141,375612,378569,381945,385469,390236,394883,400091,405494,412389
72224,5900,32796,Zip,FL,FL,Titusville,Palm Bay-Melbourne-Titusville,Brevard County,82770,82731,82773,82929,82888,82776,82619,82847,83104,83149,82849,82433,81962,81619,81392,81224,81471,82006,82591,82602,82306,82263,82765,83412,84246,84967,85494,85592,85395,84727,84118,83668,83894,84320,84645,85001,84974,85085,85023,85373,85750,86523,87289,88103,88498,88581,88582,88603,89244,89871,90672,90943,91108,91331,91486,91687,91802,92061,92331,92486,92264,92070,91858,92193,92376,92430,92481,92810,93426,94119,94888,95660,96390,96854,97287,97600,98546,99551,100482,100835,101245,101771,102505,103123,103845,104625,105515,106466,107090,107764,108719,109985,111291,112128,113112,114425,115931,117708,119768,121391,123116,124874,126945,128917,131080,134069,137242,140178,143245,146174,149384,153594,157958,162364,166835,172439,177319,181542,184581,188350,191472,194920,197199,198885,200205,201462,202309,201876,201178,199963,199388,198671,198290,196978,196062,194901,193608,191358,188199,184692,181410,178931,175800,172253,168125,164997,161534,157690,153909,150837,148127,145556,143097,140171,137149,133703,130930,128445,126393,124580,122401,120158,118326,116584,114753,113022,111880,111270,110549,109066,107110,105248,103807,102156,100389,98856,97431,95771,93575,91601,89468,87567,85939,84723,83593,82825,81685,80666,79852,79869,80297,80357,80351,80103,79981,79780,79852,79999,80624,81090,81562,81297,81483,81642,82175,83153,84194,85185,85459,85844,86349,87024,87570,88347,88725,89296,89834,90395,90900,91387,92021,92547,92729,92948,93212,93819,94833,96081,97430,98422,99443,100317,102185,103754,105438,106758,108422,110391,111589,112663,113965,115909,117958,119379,119910,120883,122353,124327,125835,126865,128159,129411,130444,131587,132852,134980,137495,140026,141777,143282,144717,146325,148264,150030,150929,150561,150755,151861,153546,154112,155094,156087,157958,158853,159392,160477,162103,164829,165802,166337,165866,166596,167360,167447,166795,167143,168147,169428,170053,170770,172281,173817,174783,175407,176265,178536,180998,183283,185412,187356,190094,192813,196043,199653,204580,209881,215399
73115,5909,34465,Zip,FL,FL,Beverly Hills,Homosassa Springs,Citrus County,73880,73608,73461,73349,73385,73472,73375,73267,73168,73150,73216,73313,73446,73667,73891,73882,73618,73271,73182,73337,73528,73625,73884,74128,74410,74538,74727,74912,75250,75614,75954,75986,76011,76044,75588,75128,74685,74830,74940,75005,75095,75332,75728,76070,76384,76800,77445,78151,78561,78780,78945,79436,79904,80377,80730,81185,81538,81851,82290,82787,83429,84061,84658,85132,85482,85802,85997,86219,86622,87116,87394,87614,87895,88147,88429,88702,89146,89560,90087,90689,91268,91740,92343,92990,93712,94346,94994,95603,96188,96794,97327,97777,98264,98852,99524,100080,100723,101612,102775,103849,104974,106126,107593,109040,110455,111917,113512,115321,117187,119185,121383,123964,127067,129953,132986,136025,139690,143487,147145,150603,153287,155151,156755,158418,159385,160529,161056,161890,161851,161135,160221,159215,159264,159639,159208,157899,156298,154914,153260,151120,149064,147485,145845,143692,140748,137818,135594,133651,132053,130090,128307,126336,124062,122023,119803,118281,116757,115609,113724,111825,109624,107963,106725,106025,105469,104254,103371,102344,101625,100239,99388,98628,98197,97290,96114,94656,93143,91933,90569,89511,88338,87760,86845,86070,84913,83955,82687,81556,80819,80386,79959,79072,78067,77305,77053,76949,77066,76919,77205,77658,78135,78496,78736,79459,80715,81141,81171,80632,80491,80955,81591,82047,82073,82027,82315,82205,81613,81829,82284,83122,83414,83554,83501,83484,83596,83836,84502,85545,86724,87098,87521,88053,88938,89545,90128,90725,91732,92702,93132,93319,93615,94457,95137,95839,96391,97139,97927,99023,99888,100461,101051,101760,102663,103806,105431,106991,108638,110006,111492,112634,113896,115476,116916,118243,119339,120344,120913,121425,121934,122883,123675,124765,125593,126584,127361,128579,129567,130291,130536,130998,131701,132490,132785,132939,133156,133843,134825,135326,136067,136913,138458,139675,140599,141197,142856,144901,147432,149149,150937,153077,155358,157894,160390,163268,166481,170070,173276
72345,5918,33004,Zip,FL,FL,Dania Beach,Miami-Fort Lauderdale-West Palm Beach,Broward County,88962,89324,89398,89588,89522,89705,89919,90192,90237,90381,90469,90619,90351,90028,89859,90089,90466,90532,90500,90293,90277,90134,90168,90181,90652,90780,90894,90645,90660,90320,90038,89993,90250,90525,90473,90392,90494,90870,91191,91352,91555,92442,93355,93987,94326,94579,95205,95617,95989,96173,96473,97088,97576,97948,98327,98935,99409,99821,100368,101231,102193,103546,105497,107381,109307,111065,113020,114825,116729,118987,120917,122856,124601,126058,126620,127083,127674,128561,129403,130509,131874,133346,134893,136509,137900,139478,141603,144056,146514,148428,150212,151970,154034,156159,158610,161070,164039,166708,168845,170854,173336,176707,179908,183141,186075,188733,191169,193522,196259,199621,203801,207791,211418,214483,218652,222809,226781,230682,234303,237841,240260,242563,245201,249162,252878,256443,258618,260418,262028,263099,264592,265676,266459,265328,263485,259797,256375,251606,247607,243985,241750,240134,236937,231960,226034,221650,216616,212452,208278,206165,202527,198103,191254,184130,178024,174707,173143,170509,167709,164752,161499,157837,154918,152700,151562,150830,150258,148925,147210,146752,146730,146309,145913,144946,144511,143443,142645,141932,141175,140394,139319,138037,136697,135437,134294,133708,133107,132902,132323,131411,130688,129909,129456,128995,128988,129670,130298,130974,131255,132241,133841,136097,137942,139913,141821,143840,145629,147665,149836,152094,154124,155916,157246,158047,159408,160611,162258,163059,164514,164821,165764,165860,166939,167319,168155,168508,169085,170106,171471,173202,173780,174625,174611,175600,176143,176989,177481,178546,179085,179434,179085,179434,179871,180280,181352,182400,183459,184274,185242,186442,187428,188121,189129,190131,191265,192812,193505,194282,195132,196693,198060,199140,200344,201905,202545,202918,204024,205316,207423,208796,210464,211453,212106,212647,213776,214845,216215,216891,217331,217174,216719,216675,216812,216542,216740,216667,216963,217035,217934,219603,221248,223514,225120,226291,226022,226751,227707,229720,231385,233530,235461,237613,240186,242974,246799,251469,257766
73128,5930,34482,Zip,FL,FL,Ocala,Ocala,Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99224,100518,101145,102353,103219,104233,105438,106538,107610,108604,109342,110088,110715,111352,111970,112964,113805,114635,115168,115520,115582,115532,115890,116183,116546,115615,115236,114838,115395,115376,115235,115624,116387,117335,117980,118611,119184,120232,121241,122337,123440,124692,125834,126558,127231,127933,128851,129706,130894,132151,133530,134758,135732,136960,138495,140247,142052,143641,145330,147287,149722,152333,154389,156581,159064,162018,164970,168747,173098,177759,181902,185695,188988,192513,196786,201816,206688,210189,213245,214848,215893,216519,217665,219114,219498,218075,216037,213666,211531,209800,207609,206004,203927,202986,201935,200385,198064,196404,194907,193140,190382,187341,184492,182106,180187,177155,172953,168758,166210,165058,163819,161674,159862,157797,156749,154546,152146,149719,148575,148021,147027,145160,143632,142690,141718,141131,140016,139228,137943,136777,135439,133518,131664,129479,127089,124642,122681,121500,120075,118644,116888,115431,114140,113652,113226,113218,113351,113813,114005,113137,112333,111853,112955,114197,114872,114866,114602,115027,115356,115739,115610,116282,117263,118459,119012,119248,120187,121006,122302,122536,122878,123236,124358,125102,125690,126461,127009,127573,127416,127865,128177,129036,130191,130863,131541,131972,132491,132368,132459,132884,133750,134551,135400,136313,136613,137273,137876,139224,140594,141873,143116,144250,145591,146803,148008,148942,150381,151751,152928,153613,154299,155743,156950,158099,159047,159982,160756,161263,161759,162410,163473,164930,166399,167154,167864,168375,169295,170128,171165,172812,174095,174896,175246,175311,175961,176872,178228,179302,179616,180501,181700,182466,183122,183740,184800,185432,185975,186671,187705,189098,191181,193158,195137,197544,200564,204234,208143,212992,218134
73253,5937,34994,Zip,FL,FL,Stuart,Port St. Lucie,Martin County,74198,74163,74121,74031,73943,73859,73778,73593,73451,73311,73344,73257,73240,73154,73243,73445,73677,73826,73906,74139,74369,74611,74704,75034,75271,75530,75487,75255,75127,75223,75500,75745,75972,76229,76350,76355,76409,76641,77008,77445,77623,77720,77791,78071,78258,78401,78601,78886,79161,79327,79451,79614,79946,80280,80649,80821,81226,81715,82268,82802,83173,83637,84042,84532,85071,85648,86266,87008,87568,88193,88754,89607,90636,91628,92694,93544,94360,95148,96172,97289,98797,100132,101868,103205,104919,106592,108476,110365,112718,115270,117664,119620,121432,123588,125778,128247,130396,132792,135043,137982,140284,142826,145169,148296,151792,155200,158334,161022,164258,167404,171188,174924,179257,183153,186911,190422,193004,195991,198888,203341,206254,209405,211735,214324,216092,216920,217490,217842,217892,216938,214671,210923,207143,202899,197788,192561,187430,184635,181544,178580,174919,172019,169829,166895,164004,160803,159068,156224,154161,150440,147838,144542,142773,139630,136318,133734,131420,129722,127612,126022,123250,120401,117564,115585,113118,111442,110062,108834,108345,107976,107465,106522,106010,106139,106125,106021,105620,104889,104098,103477,102508,101090,99336,98426,97919,97224,96274,95425,95357,95981,96689,96908,96922,96832,97558,97768,98252,98860,99923,100189,99626,98860,98830,99457,100158,101042,101909,103142,104144,105068,105651,106931,109055,111196,112341,112827,113246,114301,114956,115852,116221,116610,117143,117925,118468,119356,120615,122074,123503,124411,125717,126473,127819,129068,130411,131256,132058,132441,133029,133844,135261,136698,137697,138813,139773,140926,141943,143369,145094,146191,146757,147468,148280,149603,150890,152438,153853,155264,156717,158084,158828,160022,161666,163432,164529,165090,165834,166660,167538,168548,169328,170094,170673,172008,172992,173530,174335,174872,175312,175013,175002,174788,174796,174612,175232,175797,177127,178625,179590,179974,180503,181629,182855,183538,184755,186541,188644,190031,191157,192617,194800,197991,201372,204947,208626,213238,217735
73102,5945,34442,Zip,FL,FL,Hernando,Homosassa Springs,Citrus County,114583,113583,113075,112045,111497,110964,110733,110415,110261,110048,110280,110560,111220,112285,113225,113932,113742,113988,113741,114225,114413,114812,114993,115187,115190,114951,114788,114791,115692,116107,116827,116837,117193,117677,117565,117732,117520,117946,118167,118420,118538,118747,119327,119861,120576,121108,122227,122929,123665,124091,124567,125409,125853,127185,128176,129364,129914,130569,131133,131741,132610,133898,135465,136639,137886,138191,138330,138537,139046,139642,140209,141146,142167,142472,142466,142503,142888,143789,144614,145459,146402,147512,148715,149610,150520,151543,152575,153523,154547,155380,156465,157392,158534,159291,160141,161121,162220,163570,165397,167492,169582,171159,172832,174442,176023,178004,180078,182374,184851,187858,191174,194598,198515,203078,208242,213782,220084,226447,232846,238744,243513,247177,250320,254214,256438,259128,260600,262978,263731,263729,263180,263031,263766,264247,263059,260473,258578,256812,254902,251837,248766,245725,242943,239361,235597,232257,230769,229422,228347,225971,223616,220211,217049,214859,211654,209187,205796,203486,199900,196417,192947,190568,188946,188397,187647,186239,186070,186043,186877,186220,186208,185825,185053,183761,181669,179489,177317,175595,173298,171396,169436,168502,166755,165662,164649,163782,162920,161988,161509,161011,160630,159480,158281,157117,157234,156892,156851,156185,156129,156324,156957,157462,157941,158705,160476,161128,161024,160127,159251,159639,160744,161873,162252,161998,161958,161455,159689,159208,159384,161328,162840,163889,163747,163462,163321,164083,165610,167766,170094,171394,172555,173387,174703,175563,176373,177293,178733,180215,180188,180124,180109,181298,182045,182895,183431,184391,185613,187280,188354,188700,189930,191090,192661,193655,195593,196975,198590,199677,201203,201937,203240,205087,206776,208028,209221,210564,211386,211881,212379,213389,214512,216201,217501,218576,218724,219761,220774,221797,221767,222170,222495,223251,222623,222462,222264,223465,224826,225689,226313,227394,229187,230960,232757,234042,236822,239438,243075,245412,248429,251847,255843,259838,264302,269066,274302,280155,285960
71785,5945,32097,Zip,FL,FL,Yulee,Jacksonville,Nassau County,72818,72980,72986,73111,73254,73558,73970,74175,74389,74494,74799,75190,74911,74748,74644,75311,75588,75900,76303,77109,77732,78433,79214,80011,81514,82671,84131,84749,86226,87164,87804,88293,89376,90743,91558,92014,93288,94816,96243,97246,97723,98579,99276,100330,101001,101606,102218,103415,103879,104138,103940,104099,105451,107261,109389,110580,111690,112918,114397,115826,117546,119584,121711,124125,124784,125273,125211,126463,127614,128634,129839,130224,130469,130266,131408,132334,134156,135236,136930,137695,138664,139500,140425,141825,142616,143306,142903,143022,142955,143601,143593,144052,144238,144655,144529,144861,145673,147535,149334,150744,151615,151973,153442,154851,156783,158552,160810,162837,164819,165922,167029,168342,170593,174017,176482,179176,181480,184032,186464,188801,191600,194957,198523,202091,205168,207863,210385,212773,214963,216985,218372,219306,218895,218329,217137,216846,216432,215519,214923,214101,213526,212141,210591,209376,208616,206979,206239,203668,200948,197295,194131,190690,187050,184000,181676,179243,176726,174603,172111,169930,167855,166025,163967,162174,160732,159519,158169,156997,155886,154977,154039,153397,152619,152066,151380,150701,149725,148409,147080,145651,144558,143540,142593,141707,141043,140706,140493,140223,140030,139538,139117,138847,138960,139038,139499,139727,140170,140260,140730,141341,142227,142226,142420,142652,144077,145478,147840,149446,151152,151964,153500,154979,156391,161283,166796,172489,173847,174819,172662,173996,174747,178229,179642,180908,182441,182124,181048,179891,181809,184091,187156,187084,187647,187721,188539,189757,190546,190671,190410,189646,188817,188767,190225,192440,193482,193496,193726,194787,196026,197921,199651,201399,202653,203166,203536,204120,206028,207788,209676,210371,210978,211260,212188,214066,216542,218791,220317,221476,222612,224470,226265,228178,229757,231605,233230,234346,235017,236026,237354,239144,240548,241329,241732,242164,242961,243655,244493,245620,246806,247841,248750,249015,249427,249075,249980,251111,253154,254827,256616,258508,260771,263391,266481,270328,274639,280209,285453
