county,year,totalpopulation,average_yearly_wage,singlefamilymedianhomevalue,value_inches,murder,rape,robbery,aggravated_assault,burglary,larceny,motor_vehicle_theft,index_per_100k,employment,unemployment,labor_force,unemployment_rate,county_code,SFMHVrange,SFMHVclass
Clay,2004,163461,28033,160607.0,58.79,6.0,73.0,61.0,462.0,833.0,2481.0,292.0,2574.0,78118.0,3546,81664,0.043,9,"(150000, 200000]",3
Clay,2005,169623,29212,182034.0,55.76,5.0,89.0,70.0,560.0,1019.0,2773.0,342.0,2864.0,83661.0,2982,86643,0.034,9,"(150000, 200000]",3
Clay,2006,176901,30475,212961.0,36.15,7.0,92.0,101.0,562.0,1018.0,3272.0,298.0,3024.0,88878.0,2752,91630,0.03,9,"(200000, 250000]",4
Clay,2007,184644,31079,221757.0,45.54,6.0,68.0,117.0,676.0,1040.0,3249.0,326.0,2969.0,90475.0,3329,93804,0.035,9,"(200000, 250000]",4
Clay,2008,185168,31297,210194.0,51.82,5.0,104.0,110.0,647.0,1234.0,3642.0,262.0,3242.0,90706.0,5287,95993,0.055,9,"(200000, 250000]",4
Clay,2009,185208,31840,185510.0,58.4,13.0,81.0,122.0,667.0,1070.0,3465.0,199.0,3033.0,85993.0,8792,94785,0.093,9,"(150000, 200000]",3
Clay,2010,190865,32238,170619.0,39.31,9.0,66.0,117.0,578.0,906.0,3322.0,162.0,2755.0,85944.0,9125,95069,0.096,9,"(150000, 200000]",3
Clay,2011,191143,32866,152757.0,46.45,5.0,57.0,110.0,545.0,986.0,3608.0,167.0,2866.0,86914.0,8681,95595,0.091,9,"(150000, 200000]",3
Clay,2012,192071,33430,147783.0,60.03,7.0,64.0,86.0,584.0,842.0,3330.0,126.0,2624.0,88172.0,7514,95686,0.079,9,"(100000, 150000]",2
Clay,2013,192843,33780,155355.0,51.66,3.0,69.0,91.0,462.0,757.0,3114.0,142.0,2405.0,90255.0,6403,96658,0.066,9,"(150000, 200000]",3
Clay,2014,197403,35055,168046.0,54.23,6.0,52.0,103.0,343.0,747.0,3243.0,123.0,2339.0,91867.0,5776,97643,0.059,9,"(150000, 200000]",3
Clay,2015,201277,35941,173767.0,46.29,5.0,101.0,86.0,354.0,612.0,2888.0,136.0,2078.0,93804.0,5033,98837,0.051,9,"(150000, 200000]",3
Clay,2016,205321,36742,180852.0,41.76,5.0,110.0,95.0,344.0,701.0,2718.0,187.0,2026.0,96747.0,4598,101345,0.045,9,"(150000, 200000]",3
Clay,2017,208549,38122,195884.0,65.52,4.0,92.0,92.0,399.0,592.0,2463.0,177.0,1831.0,99963.0,4088,104051,0.039,9,"(150000, 200000]",3
Clay,2018,212034,39490,214746.0,60.76,3.0,103.0,103.0,429.0,654.0,2578.0,243.0,1940.0,102183.0,3564,105747,0.034,9,"(200000, 250000]",4
Collier,2001,264475,30839,219508.0,59.01,10.0,103.0,264.0,908.0,2285.0,5974.0,551.0,3817.0,119036.0,5280,124316,0.042,10,"(200000, 250000]",4
Collier,2002,277457,31507,243207.0,53.94,7.0,120.0,280.0,916.0,2301.0,5517.0,505.0,3477.0,122728.0,6786,129514,0.052,10,"(200000, 250000]",4
Collier,2003,292466,33235,270039.0,61.18,10.0,139.0,236.0,945.0,1974.0,5372.0,460.0,3124.0,126494.0,6714,133208,0.05,10,"(250000, 300000]",5
Collier,2004,306186,34856,310203.0,48.87,14.0,114.0,218.0,887.0,1550.0,4868.0,416.0,2635.0,132878.0,6029,138907,0.043,10,"(300000, 350000]",6
Collier,2005,317788,38211,410002.0,57.73,9.0,114.0,218.0,932.0,1413.0,4569.0,422.0,2416.0,140087.0,5049,145136,0.035,10,"(400000, 450000]",8
Collier,2006,326658,39320,499327.0,45.07,7.0,116.0,291.0,876.0,1456.0,4379.0,364.0,2293.0,147706.0,4758,152464,0.031,10,"(450000, 500000]",9
Collier,2007,333858,41300,454955.0,44.91,16.0,88.0,242.0,936.0,1485.0,4216.0,392.0,2209.0,145183.0,6742,151925,0.044,10,"(450000, 500000]",9
Collier,2008,332854,40178,372004.0,58.26,8.0,73.0,234.0,807.0,1360.0,4502.0,321.0,2195.0,137814.0,10554,148368,0.071,10,"(350000, 400000]",7
Collier,2009,333032,39808,300679.0,48.71,14.0,61.0,199.0,731.0,1287.0,4346.0,228.0,2062.0,127434.0,15903,143337,0.111,10,"(300000, 350000]",6
Collier,2010,321520,40820,278448.0,49.94,11.0,61.0,204.0,689.0,1199.0,4344.0,196.0,2023.0,127810.0,16246,144056,0.113,10,"(250000, 300000]",5
Collier,2011,323785,40979,261676.0,46.18,10.0,63.0,215.0,688.0,1485.0,4377.0,215.0,2178.0,132970.0,14971,147941,0.101,10,"(250000, 300000]",5
Collier,2012,329849,41778,265952.0,52.91,6.0,48.0,151.0,570.0,1356.0,3932.0,243.0,1912.0,138572.0,13198,151770,0.087,10,"(250000, 300000]",5
Collier,2013,333663,43214,295766.0,52.41,12.0,82.0,114.0,557.0,1121.0,3884.0,231.0,1799.0,143731.0,11456,155187,0.074,10,"(250000, 300000]",5
Collier,2014,336783,43934,331378.0,51.98,5.0,83.0,164.0,613.0,904.0,3901.0,280.0,1767.0,149982.0,9817,159799,0.061,10,"(300000, 350000]",6
Collier,2015,343802,44985,372009.0,53.74,2.0,106.0,167.0,709.0,947.0,3601.0,270.0,1688.0,155607.0,8723,164330,0.053,10,"(350000, 400000]",7
Collier,2016,350202,45427,398809.0,56.92,10.0,70.0,169.0,713.0,807.0,3443.0,246.0,1559.0,161752.0,8006,169758,0.047,10,"(350000, 400000]",7
Collier,2017,357470,46415,398250.0,71.2,7.0,82.0,155.0,752.0,712.0,3447.0,233.0,1507.0,165888.0,7245,173133,0.042,10,"(350000, 400000]",7
Collier,2018,367347,48697,401381.0,54.87,9.0,109.0,141.0,654.0,535.0,3449.0,244.0,1400.0,171332.0,6265,177597,0.035,10,"(400000, 450000]",8
Columbia,2001,57066,26720,69430.0,43.34,5.0,26.0,62.0,341.0,689.0,1541.0,223.0,5059.0,24451.0,1452,25903,0.056,11,"(50000, 100000]",1
Columbia,2002,58372,26780,75047.0,52.96,5.0,24.0,58.0,336.0,746.0,1585.0,180.0,5026.0,24606.0,1432,26038,0.055,11,"(50000, 100000]",1
Columbia,2003,58890,27339,80003.0,59.32,1.0,27.0,42.0,338.0,724.0,1718.0,184.0,5152.0,25345.0,1281,26626,0.048,11,"(50000, 100000]",1
Columbia,2004,60453,28820,81272.0,63.77,2.0,30.0,55.0,330.0,569.0,1550.0,121.0,4395.0,26070.0,1199,27269,0.044,11,"(50000, 100000]",1
Columbia,2005,61466,30196,95764.0,57.94,5.0,47.0,46.0,354.0,489.0,1396.0,142.0,4033.0,27757.0,983,28740,0.034,11,"(50000, 100000]",1
Columbia,2006,63538,31361,117449.0,42.35,2.0,27.0,43.0,340.0,499.0,1340.0,136.0,3757.0,28844.0,961,29805,0.032,11,"(100000, 150000]",2
Columbia,2007,65373,31779,127775.0,40.34,2.0,18.0,58.0,323.0,745.0,1802.0,138.0,4721.0,29823.0,1132,30955,0.037,11,"(100000, 150000]",2
Columbia,2008,66121,32132,116604.0,49.94,2.0,27.0,56.0,357.0,767.0,1662.0,134.0,4545.0,29763.0,1797,31560,0.057,11,"(100000, 150000]",2
Columbia,2009,66409,32912,99810.0,51.06,6.0,14.0,51.0,263.0,776.0,1375.0,104.0,3899.0,28674.0,2923,31597,0.093,11,"(50000, 100000]",1
Columbia,2010,67531,33989,92225.0,45.45,3.0,31.0,40.0,298.0,561.0,1408.0,84.0,3603.0,25546.0,3001,28547,0.105,11,"(50000, 100000]",1
Columbia,2011,67528,33289,86528.0,48.9,3.0,12.0,39.0,375.0,796.0,1501.0,61.0,4127.0,25194.0,2886,28080,0.103,11,"(50000, 100000]",1
Columbia,2012,67729,33535,86647.0,64.13,3.0,20.0,46.0,356.0,812.0,1317.0,53.0,3849.0,25329.0,2535,27864,0.091,11,"(50000, 100000]",1
Columbia,2013,67489,34054,94729.0,55.4,7.0,11.0,45.0,387.0,760.0,1458.0,71.0,4058.0,25607.0,2198,27805,0.079,11,"(50000, 100000]",1
Columbia,2014,67826,34888,104788.0,66.34,2.0,33.0,47.0,302.0,692.0,1353.0,61.0,3671.0,26384.0,1937,28321,0.068,11,"(100000, 150000]",2
Columbia,2015,68163,35620,115485.0,48.89,6.0,21.0,45.0,392.0,615.0,1314.0,93.0,3647.0,27474.0,1615,29089,0.056,11,"(100000, 150000]",2
Columbia,2016,68566,35681,126714.0,48.0,3.0,20.0,36.0,314.0,562.0,1212.0,98.0,3274.0,28387.0,1469,29856,0.049,11,"(100000, 150000]",2
Columbia,2017,68943,37443,137164.0,55.08,4.0,29.0,44.0,299.0,588.0,1270.0,78.0,3354.0,28004.0,1293,29297,0.044,11,"(100000, 150000]",2
Columbia,2018,69721,38204,145083.0,58.65,5.0,32.0,33.0,265.0,489.0,1166.0,117.0,3022.0,28267.0,1131,29398,0.038,11,"(100000, 150000]",2
DeSoto,2001,32736,22139,70630.0,54.68,3.0,7.0,35.0,154.0,355.0,533.0,53.0,3482.0,12744.0,685,13429,0.051,12,"(50000, 100000]",1
DeSoto,2002,32798,23382,77203.0,59.21,0.0,8.0,41.0,150.0,417.0,554.0,95.0,3857.0,12642.0,853,13495,0.063,12,"(50000, 100000]",1
DeSoto,2003,33713,23890,84611.0,57.85,2.0,14.0,23.0,174.0,556.0,629.0,59.0,4322.0,12981.0,799,13780,0.058,12,"(50000, 100000]",1
DeSoto,2004,34105,25919,98388.0,57.32,4.0,6.0,24.0,192.0,280.0,583.0,35.0,3296.0,12690.0,794,13484,0.059,12,"(50000, 100000]",1
DeSoto,2005,32606,26143,122727.0,59.91,1.0,13.0,17.0,169.0,399.0,705.0,61.0,4186.0,12937.0,619,13556,0.046,12,"(100000, 150000]",2
DeSoto,2006,33164,27991,144879.0,42.23,1.0,12.0,38.0,186.0,323.0,552.0,35.0,3459.0,13691.0,518,14209,0.036,12,"(100000, 150000]",2
DeSoto,2007,33983,29214,141580.0,36.63,4.0,8.0,30.0,219.0,510.0,524.0,63.0,3996.0,13620.0,708,14328,0.049,12,"(100000, 150000]",2
DeSoto,2008,34487,29661,118857.0,50.96,2.0,9.0,60.0,182.0,388.0,623.0,76.0,3886.0,13758.0,1020,14778,0.069,12,"(100000, 150000]",2
DeSoto,2009,34792,30846,99199.0,45.52,0.0,16.0,53.0,240.0,460.0,646.0,41.0,4185.0,13458.0,1509,14967,0.101,12,"(50000, 100000]",1
DeSoto,2010,34862,31639,89884.0,54.08,0.0,12.0,35.0,220.0,403.0,614.0,41.0,3810.0,11425.0,1540,12965,0.119,12,"(50000, 100000]",1
DeSoto,2011,34708,31936,83205.0,47.46,1.0,10.0,26.0,128.0,352.0,447.0,30.0,2864.0,12378.0,1433,13811,0.104,12,"(50000, 100000]",1
DeSoto,2012,34408,32839,81647.0,51.96,1.0,7.0,30.0,104.0,319.0,487.0,23.0,2822.0,11507.0,1316,12823,0.103,12,"(50000, 100000]",1
DeSoto,2013,34367,33426,87920.0,57.76,2.0,7.0,21.0,147.0,270.0,494.0,23.0,2805.0,11984.0,1122,13106,0.086,12,"(50000, 100000]",1
DeSoto,2014,34426,33988,95021.0,54.09,2.0,13.0,19.0,107.0,307.0,629.0,26.0,3204.0,12185.0,967,13152,0.074,12,"(50000, 100000]",1
DeSoto,2015,34777,34549,102468.0,57.72,0.0,12.0,16.0,112.0,223.0,489.0,52.0,2599.0,12643.0,788,13431,0.059,12,"(100000, 150000]",2
DeSoto,2016,35141,34618,107123.0,58.48,2.0,13.0,15.0,133.0,268.0,492.0,51.0,2772.0,12797.0,719,13516,0.053,12,"(100000, 150000]",2
DeSoto,2017,35621,35633,114675.0,59.5,6.0,9.0,13.0,128.0,296.0,454.0,64.0,2723.0,13401.0,633,14034,0.045,12,"(100000, 150000]",2
DeSoto,2018,35520,36489,124503.0,57.06,0.0,8.0,21.0,113.0,273.0,410.0,54.0,2475.0,13148.0,551,13699,0.04,12,"(100000, 150000]",2
Dixie,2001,14059,24693,40619.0,44.62,0.0,12.0,1.0,61.0,173.0,258.0,38.0,3862.0,4972.0,301,5273,0.057,13,"(0, 50000]",0
Dixie,2002,14459,28088,45115.0,54.82,1.0,8.0,5.0,75.0,269.0,278.0,16.0,4509.0,5666.0,317,5983,0.053,13,"(0, 50000]",0
Dixie,2003,14688,24927,50130.0,52.37,1.0,14.0,4.0,71.0,179.0,317.0,21.0,4133.0,5300.0,292,5592,0.052,13,"(50000, 100000]",1
Dixie,2004,14928,26204,59039.0,62.46,1.0,16.0,8.0,58.0,160.0,243.0,18.0,3376.0,4800.0,269,5069,0.053,13,"(50000, 100000]",1
Dixie,2005,15377,27247,73277.0,61.17,0.0,13.0,6.0,76.0,130.0,266.0,22.0,3336.0,5339.0,211,5550,0.038,13,"(50000, 100000]",1
Dixie,2006,15677,27270,84602.0,40.59,1.0,5.0,12.0,59.0,158.0,292.0,13.0,3445.0,5499.0,199,5698,0.035,13,"(50000, 100000]",1
Dixie,2007,15808,27371,81841.0,39.25,2.0,11.0,5.0,68.0,164.0,273.0,28.0,3486.0,5290.0,245,5535,0.044,13,"(50000, 100000]",1
Dixie,2008,15963,28072,69035.0,49.24,0.0,10.0,13.0,70.0,270.0,403.0,39.0,5043.0,5080.0,416,5496,0.076,13,"(50000, 100000]",1
Dixie,2009,16221,27947,56264.0,56.36,0.0,13.0,6.0,69.0,247.0,325.0,18.0,4180.0,4944.0,638,5582,0.114,13,"(50000, 100000]",1
Dixie,2010,16422,28556,52839.0,53.5,1.0,10.0,7.0,48.0,231.0,294.0,29.0,3770.0,4983.0,711,5694,0.125,13,"(50000, 100000]",1
Dixie,2011,16385,28641,51551.0,43.16,0.0,17.0,5.0,47.0,167.0,246.0,25.0,3094.0,5018.0,702,5720,0.123,13,"(50000, 100000]",1
Dixie,2012,16298,29191,53996.0,66.67,0.0,5.0,5.0,47.0,213.0,194.0,27.0,3013.0,5166.0,608,5774,0.105,13,"(50000, 100000]",1
Dixie,2013,16263,29422,60866.0,61.22,1.0,7.0,6.0,53.0,201.0,245.0,11.0,3222.0,5316.0,518,5834,0.089,13,"(50000, 100000]",1
Dixie,2014,16356,32077,67277.0,65.56,3.0,10.0,2.0,57.0,168.0,229.0,10.0,2929.0,5126.0,423,5549,0.076,13,"(50000, 100000]",1
Dixie,2015,16468,32106,74693.0,60.18,1.0,5.0,4.0,61.0,150.0,191.0,19.0,2617.0,5256.0,353,5609,0.063,13,"(50000, 100000]",1
Dixie,2016,16773,33367,81715.0,60.94,1.0,13.0,1.0,65.0,128.0,191.0,10.0,2438.0,5358.0,311,5669,0.055,13,"(50000, 100000]",1
Dixie,2017,16726,34590,87778.0,61.5,1.0,4.0,2.0,88.0,118.0,130.0,27.0,2212.0,5467.0,276,5743,0.048,13,"(50000, 100000]",1
Dixie,2018,16489,35228,94911.0,81.05,1.0,8.0,1.0,65.0,112.0,71.0,20.0,1686.0,5528.0,247,5775,0.043,13,"(50000, 100000]",1
Duval,2001,793898,33721,115354.0,47.68,77.0,477.0,2275.0,4672.0,10346.0,30802.0,5310.0,6797.0,394619.0,18134,412753,0.044,14,"(100000, 150000]",2
Duval,2002,809394,35279,124501.0,52.09,93.0,394.0,2086.0,4532.0,9537.0,31027.0,5551.0,6575.0,385707.0,23300,409007,0.057,14,"(100000, 150000]",2
Duval,2003,826279,37027,135230.0,47.5,95.0,304.0,2412.0,3991.0,9311.0,31747.0,4999.0,6397.0,385700.0,22362,408062,0.055,14,"(100000, 150000]",2
Duval,2004,840474,38635,149982.0,53.31,105.0,302.0,2292.0,3945.0,9497.0,31357.0,4894.0,6234.0,390042.0,21070,411112,0.051,14,"(100000, 150000]",2
Duval,2005,861150,40095,172506.0,55.47,96.0,308.0,2349.0,4066.0,9454.0,31796.0,5166.0,6182.0,404681.0,16868,421549,0.04,14,"(150000, 200000]",3
Duval,2006,879235,42232,201353.0,34.2,115.0,333.0,2419.0,4070.0,10167.0,31675.0,4552.0,6066.0,416893.0,15258,432151,0.035,14,"(200000, 250000]",4
Duval,2007,897597,43641,205031.0,44.11,125.0,409.0,3245.0,4636.0,11837.0,32069.0,5082.0,6395.0,422676.0,18540,441216,0.042,14,"(200000, 250000]",4
Duval,2008,904971,43724,187411.0,51.72,116.0,403.0,3061.0,4594.0,12682.0,32922.0,4249.0,6412.0,418438.0,28391,446829,0.064,14,"(150000, 200000]",3
Duval,2009,900518,44006,163053.0,58.76,101.0,346.0,2491.0,4075.0,11978.0,30296.0,2869.0,5792.0,395185.0,46456,441641,0.105,14,"(150000, 200000]",3
Duval,2010,864263,45084,147384.0,32.25,81.0,440.0,1773.0,3283.0,9998.0,28095.0,2084.0,5077.0,401244.0,49616,450860,0.11,14,"(100000, 150000]",2
Duval,2011,864601,45556,126603.0,45.87,76.0,505.0,1664.0,3056.0,9011.0,27952.0,1974.0,5117.0,407240.0,46457,453697,0.102,14,"(100000, 150000]",2
Duval,2012,869729,47027,119690.0,59.21,94.0,507.0,1436.0,3177.0,8025.0,27335.0,1712.0,4862.0,412793.0,40671,453464,0.09,14,"(100000, 150000]",2
Duval,2013,876075,47481,131591.0,51.56,93.0,493.0,1483.0,3166.0,7441.0,26087.0,1674.0,4616.0,420747.0,35760,456507,0.078,14,"(100000, 150000]",2
Duval,2014,890066,48811,143966.0,56.02,96.0,518.0,1473.0,3762.0,7146.0,26494.0,2077.0,4670.0,427557.0,31765,459322,0.069,14,"(100000, 150000]",2
Duval,2015,905574,49682,150663.0,45.41,97.0,496.0,1454.0,3629.0,6335.0,25229.0,2446.0,4382.0,435287.0,27094,462381,0.059,14,"(150000, 200000]",3
Duval,2016,923647,50569,161710.0,40.36,106.0,540.0,1523.0,3586.0,6166.0,24466.0,3218.0,4288.0,445908.0,23257,469165,0.05,14,"(150000, 200000]",3
Duval,2017,936811,51828,176524.0,59.25,112.0,581.0,1425.0,3807.0,5929.0,24636.0,3143.0,4231.0,457198.0,20519,477717,0.043,14,"(150000, 200000]",3
Duval,2018,952861,53569,191778.0,51.85,112.0,561.0,1368.0,3570.0,5128.0,23732.0,3150.0,3948.0,465411.0,17781,483192,0.037,14,"(150000, 200000]",3
Escambia,2001,296709,28610,101221.0,51.27,17.0,193.0,544.0,1340.0,3326.0,8114.0,673.0,4788.0,125012.0,6665,131677,0.051,15,"(100000, 150000]",2
Escambia,2002,299485,28905,103902.0,63.84,16.0,210.0,506.0,1308.0,3640.0,8890.0,782.0,5126.0,122747.0,7091,129838,0.055,15,"(100000, 150000]",2
Escambia,2003,303310,29692,107497.0,69.71,12.0,203.0,389.0,1158.0,3164.0,8435.0,736.0,4648.0,124650.0,6627,131277,0.05,15,"(100000, 150000]",2
Escambia,2004,307226,30972,115823.0,69.9,19.0,180.0,370.0,1360.0,2852.0,7513.0,784.0,4257.0,125535.0,6463,131998,0.049,15,"(100000, 150000]",2
Escambia,2005,303623,32643,140211.0,71.47,10.0,206.0,463.0,1633.0,2787.0,8075.0,991.0,4665.0,130436.0,5241,135677,0.039,15,"(100000, 150000]",2
Escambia,2006,309647,33754,162864.0,45.59,11.0,214.0,561.0,1529.0,3210.0,8674.0,1039.0,4921.0,133846.0,4370,138216,0.032,15,"(150000, 200000]",3
Escambia,2007,311775,34710,158039.0,53.95,20.0,188.0,668.0,1567.0,3018.0,8758.0,975.0,4873.0,135212.0,5596,140808,0.04,15,"(150000, 200000]",3
Escambia,2008,313480,35512,143792.0,57.32,22.0,196.0,692.0,1741.0,2993.0,8525.0,835.0,4786.0,129494.0,8508,138002,0.062,15,"(100000, 150000]",2
Escambia,2009,312980,36512,130382.0,79.39,18.0,242.0,636.0,1731.0,3265.0,8750.0,753.0,4919.0,123507.0,13537,137044,0.099,15,"(100000, 150000]",2
Escambia,2010,297619,36730,125712.0,55.89,29.0,253.0,573.0,1391.0,3189.0,9313.0,609.0,4935.0,125154.0,13518,138672,0.097,15,"(100000, 150000]",2
Escambia,2011,299261,37808,112440.0,43.26,16.0,208.0,565.0,1279.0,3241.0,9908.0,726.0,5327.0,126413.0,13478,139891,0.096,15,"(100000, 150000]",2
Escambia,2012,299511,38406,108368.0,58.33,22.0,207.0,502.0,1601.0,3899.0,9920.0,680.0,5619.0,126754.0,12026,138780,0.087,15,"(100000, 150000]",2
Escambia,2013,301120,38146,112177.0,63.32,26.0,164.0,439.0,1446.0,3264.0,9702.0,768.0,5250.0,128161.0,10480,138641,0.076,15,"(100000, 150000]",2
Escambia,2014,303907,39354,116676.0,66.69,21.0,181.0,388.0,1454.0,2818.0,8850.0,660.0,4729.0,129917.0,9211,139128,0.066,15,"(100000, 150000]",2
Escambia,2015,306944,40964,121311.0,66.45,24.0,197.0,404.0,1439.0,2628.0,9101.0,644.0,4703.0,130843.0,7828,138671,0.056,15,"(100000, 150000]",2
Escambia,2016,309986,41637,128079.0,57.47,19.0,188.0,373.0,1400.0,1978.0,7767.0,655.0,3994.0,134347.0,7072,141419,0.05,15,"(100000, 150000]",2
Escambia,2017,313381,42975,138010.0,81.89,19.0,209.0,307.0,1198.0,2004.0,7628.0,556.0,3804.0,135943.0,6011,141954,0.042,15,"(100000, 150000]",2
Escambia,2018,318560,44262,149554.0,76.28,12.0,224.0,293.0,1181.0,1769.0,7203.0,679.0,3566.0,137755.0,5219,142974,0.037,15,"(100000, 150000]",2
Flagler,2001,53061,24706,133094.0,58.52,1.0,21.0,27.0,119.0,348.0,786.0,77.0,2595.0,21118.0,1057,22175,0.048,16,"(100000, 150000]",2
Flagler,2002,56785,26374,143048.0,55.72,2.0,14.0,19.0,152.0,365.0,722.0,71.0,2365.0,22158.0,1433,23591,0.061,16,"(100000, 150000]",2
Flagler,2003,61541,28129,159561.0,55.86,2.0,9.0,29.0,151.0,353.0,906.0,83.0,2488.0,23489.0,1441,24930,0.058,16,"(150000, 200000]",3
Flagler,2004,69683,30824,188592.0,59.11,0.0,14.0,19.0,145.0,347.0,982.0,102.0,2307.0,25913.0,1455,27368,0.053,16,"(150000, 200000]",3
Flagler,2005,78617,32112,236772.0,64.55,1.0,14.0,45.0,216.0,395.0,1153.0,135.0,2489.0,28668.0,1313,29981,0.044,16,"(200000, 250000]",4
Flagler,2006,89075,30351,278530.0,32.89,4.0,18.0,37.0,150.0,502.0,1391.0,170.0,2548.0,29335.0,1388,30723,0.045,16,"(250000, 300000]",5
Flagler,2007,93568,30467,258531.0,50.06,4.0,23.0,54.0,180.0,609.0,1660.0,167.0,2880.0,28887.0,2041,30928,0.066,16,"(250000, 300000]",5
Flagler,2008,95512,30417,218935.0,51.85,0.0,18.0,56.0,180.0,540.0,1510.0,135.0,2552.0,28769.0,3166,31935,0.099,16,"(200000, 250000]",4
Flagler,2009,94901,30493,177195.0,52.31,3.0,23.0,48.0,202.0,592.0,1590.0,110.0,2704.0,27910.0,4823,32733,0.147,16,"(150000, 200000]",3
Flagler,2010,95696,30883,160561.0,38.36,0.0,18.0,36.0,167.0,556.0,1591.0,104.0,2603.0,36034.0,4922,40956,0.12,16,"(150000, 200000]",3
Flagler,2011,96241,30832,149401.0,45.96,1.0,22.0,37.0,235.0,505.0,1485.0,75.0,2452.0,36957.0,4734,41691,0.114,16,"(100000, 150000]",2
Flagler,2012,97160,31196,145605.0,49.02,1.0,8.0,38.0,199.0,436.0,1433.0,74.0,2252.0,37643.0,4259,41902,0.102,16,"(100000, 150000]",2
Flagler,2013,97843,31425,161684.0,53.6,3.0,22.0,57.0,186.0,476.0,1343.0,83.0,2218.0,40101.0,3830,43931,0.087,16,"(150000, 200000]",3
Flagler,2014,99121,31443,180964.0,60.81,0.0,14.0,32.0,192.0,330.0,1399.0,76.0,2061.0,39906.0,3258,43164,0.075,16,"(150000, 200000]",3
Flagler,2015,101353,32929,189903.0,45.03,2.0,23.0,26.0,213.0,375.0,1324.0,109.0,2043.0,41064.0,2781,43845,0.063,16,"(150000, 200000]",3
Flagler,2016,103095,33180,203467.0,44.06,0.0,20.0,32.0,206.0,334.0,1405.0,105.0,2038.0,42967.0,2525,45492,0.056,16,"(200000, 250000]",4
Flagler,2017,105157,34017,218489.0,62.41,5.0,23.0,32.0,204.0,287.0,1425.0,106.0,1979.0,43871.0,2240,46111,0.049,16,"(200000, 250000]",4
Flagler,2018,107511,35493,228360.0,63.98,3.0,29.0,12.0,197.0,203.0,1145.0,73.0,1545.0,44670.0,1952,46622,0.042,16,"(200000, 250000]",4
Franklin,2001,11197,20860,152064.0,52.71,2.0,5.0,6.0,46.0,79.0,451.0,32.0,5546.0,4400.0,200,4600,0.043,17,"(150000, 200000]",3
Franklin,2002,10161,21636,171315.0,63.32,0.0,8.0,10.0,40.0,63.0,342.0,33.0,4881.0,4649.0,247,4896,0.05,17,"(150000, 200000]",3
Franklin,2003,10480,22843,195131.0,68.15,1.0,11.0,3.0,37.0,38.0,288.0,19.0,3788.0,4732.0,223,4955,0.045,17,"(150000, 200000]",3
Franklin,2004,10649,24214,235000.0,48.99,1.0,7.0,7.0,22.0,54.0,247.0,18.0,3343.0,4909.0,186,5095,0.037,17,"(200000, 250000]",4
Franklin,2005,10845,26108,303326.0,58.09,0.0,2.0,3.0,36.0,87.0,155.0,19.0,2785.0,4950.0,186,5136,0.036,17,"(300000, 350000]",6
Franklin,2006,11916,27067,354566.0,45.83,1.0,0.0,3.0,23.0,105.0,154.0,16.0,2534.0,4903.0,151,5054,0.03,17,"(350000, 400000]",7
Franklin,2007,12249,27186,342517.0,36.57,0.0,2.0,1.0,33.0,78.0,155.0,22.0,2376.0,4763.0,159,4922,0.032,17,"(300000, 350000]",6
Franklin,2008,12331,28215,287706.0,48.44,0.0,1.0,0.0,28.0,46.0,112.0,16.0,1646.0,4582.0,235,4817,0.049,17,"(250000, 300000]",5
Franklin,2009,12414,29039,244389.0,63.13,0.0,6.0,2.0,68.0,79.0,163.0,8.0,2626.0,4555.0,364,4919,0.074,17,"(200000, 250000]",4
Franklin,2010,11549,28528,226158.0,50.67,1.0,13.0,2.0,85.0,44.0,121.0,17.0,2295.0,4522.0,377,4899,0.077,17,"(200000, 250000]",4
Franklin,2011,11527,28100,215380.0,39.97,0.0,13.0,1.0,90.0,75.0,157.0,15.0,3045.0,4639.0,383,5022,0.076,17,"(200000, 250000]",4
Franklin,2012,11530,28284,215018.0,56.58,1.0,16.0,1.0,74.0,84.0,130.0,11.0,2749.0,4680.0,335,5015,0.067,17,"(200000, 250000]",4
Franklin,2013,11562,29060,229647.0,64.97,0.0,5.0,4.0,24.0,89.0,93.0,14.0,1981.0,4688.0,287,4975,0.058,17,"(200000, 250000]",4
Franklin,2014,11794,29364,238392.0,61.67,1.0,3.0,1.0,29.0,51.0,119.0,7.0,1789.0,4650.0,286,4936,0.058,17,"(200000, 250000]",4
Franklin,2015,11840,30141,244674.0,53.11,2.0,6.0,1.0,16.0,72.0,166.0,7.0,2280.0,4563.0,228,4791,0.048,17,"(200000, 250000]",4
Franklin,2016,11916,30217,252309.0,52.4,0.0,1.0,0.0,27.0,37.0,83.0,16.0,1376.0,4544.0,208,4752,0.044,17,"(250000, 300000]",5
Franklin,2017,12161,30667,266930.0,54.77,0.0,3.0,1.0,21.0,54.0,98.0,7.0,1513.0,4524.0,172,4696,0.037,17,"(250000, 300000]",5
Franklin,2018,12009,31600,279491.0,64.79,1.0,3.0,1.0,52.0,48.0,182.0,1.0,2398.0,4554.0,168,4722,0.036,17,"(250000, 300000]",5
Gadsden,2001,45284,23909,69460.0,53.35,7.0,30.0,68.0,299.0,426.0,971.0,94.0,4185.0,19285.0,1005,20290,0.05,18,"(50000, 100000]",1
Gadsden,2002,45911,25380,73736.0,55.27,5.0,30.0,62.0,249.0,393.0,913.0,68.0,3746.0,18863.0,1137,20000,0.057,18,"(50000, 100000]",1
